Date,NewsPaper,Headline,MainText
20230914,foxnews,"DHS releases new guardrails for using AI in missions, announces new officer","The Department of Homeland Security (DHS) on Thursday unveiled new guardrails for its use of artificial intelligence in carrying out its mission to secure the border.&nbsp; The new policies were developed by DHS Artificial Intelligence Task Force (AITF), which DHS Secretary Alejandro Mayorkas created in April. &nbsp;&nbsp; In announcing these new policies, DHS noted that AI has been critical to its missions, including combating fentanyl trafficking, strengthening supply chain security, countering sexual exploitation, and protecting critical infrastructure.&nbsp; ARIZONA BORDER COUNTY BLINDSIDED AS BIDEN ADMIN ORDERS STREET RELEASE OF ILLEGAL MIGRANTS  Mayorkas writes in the AI policy memo, expected to be released later Thursday, that the US must ensure AI is ""rigorously tested to be effective [and] safeguards privacy, civil rights, and civil liberties while avoiding inappropriate biases.""&nbsp; DHS has already used AI technology extensively on the southern border, most notably with the use of more than 200 surveillance cameras to detect and flag where human crossings occur.&nbsp; DHS says it has appointed Chief Information Officer (CIO) Eric Hysen as the Department’s first Chief AI Officer. Hysen, who was set to appear before Congress Thursday, will promote AI innovation and safety within the Department, DHS said.&nbsp; MIGRANT NUMBER OVERWHELMING ARIZONA BORDER FACILITIES AMID NEW WAVE AS STREET RELEASES BEGIN ""I think the potential for unintended harm from the use of AI exists in any federal agency and in any use of AI,"" Hysten said. ""We interact with more people on a daily basis than any other federal agency. And when we interact with people, it can be during some of the most critical times of their lives.""&nbsp; Historically, academics have flagged the dangers of AI regarding racial profiling because it can still make errors while identifying relationships in complex data.&nbsp; As part of the new policy, Americans are able to decline the use of facial recognition technology in a variety of situations, including during air travel check-ins.&nbsp;  DHS’ new guidelines will also require that facial recognition matches discovered using AI technology be manually reviewed by human analysts to ensure their accuracy, according to a new directive that the agency plans to release alongside the AI memo. MAYORKAS OFFICIALLY CANCELS HOMELAND SECURITY DISINFORMATION GOVERNANCE BOARD During a congressional hearing, Hysen planned to highlight a recent case at California's San Isidro Port of Entry where agents with Customs and Border Patrol had used advanced machine learning (ML) models to flag an otherwise unremarkable car driving north from Mexico for having a ""potentially suspicious pattern.""&nbsp; CLICK HERE TO GET THE FOX NEWS APP Agents later discovered 75 kilograms of drugs in the car's gas tank and rear quarter panels."
20231023,cbsnews,"Baltimore designated a federal tech hub, setting path for millions in funding","BALTIMORE -- Baltimore City has been named a ""Tech Hub"" as part of a highly competitive federal program to expand manufacturing across the country, making the city legible for a slice of hundreds of millions of dollars in funding. The Greater Baltimore Committee led the Baltimore Tech Hub, a consortium that applied for the U.S. Department of Commerce Economic Development Administration's Regional Technology and Innovation Hubs program. Baltimore is one of 31 designees announced Monday, picked from nearly 400 applicants. The consortium is made up of businesses, colleges and universities, as well as local governments. Together they pitched a plan focused on the intersection of AI and biotechnology. aimed at improving health outcomes by developing new medicines and therapies.Previous Coverage: Baltimore region making bid to become country's next big tech hubThe program was authorized at $10 billion and the EDA, which administers the program, already has $500 million for its first round of awards. ""This is exciting news for Baltimore,"" said Latoya Staten, Director of Impact at Fearless, one of the businesses involved in putting together the Baltimore region's bid to receive the tech hub designation. ""The tech hub designation is going to be able to bring lots of economic impact and jobs.""    With the designation, the Baltimore consortium will now have to compete for implementation funding in Phase 2, when the EDA will invest between $50-$75 million in each of five to 10 Hubs.""We are just telling the country and the world what we already know,"" Staten said. ""Baltimore is here, we are a tech hub and we are ahead of the game.""The Maryland Congressional Delegation lobbied last month for Baltimore to be named a hub. The delegation comprises U.S. Senators Ben Cardin and Chris Van Hollen and Congressmen Dutch Ruppersberger, John Sarbanes, Kweisi Mfume and David Trone, all Democrats. ""The CHIPS and Science Act jumpstarted the return of manufacturing across the United States and its Regional Tech Hub program will do the same for high-tech industries and the incredible entrepreneurs across the Baltimore region,"" the lawmakers said in a joint statement Monday. ""This is about creating new jobs and emerging industries for the long term. We strongly pushed for the Baltimore Tech Hub application in a letter to Commerce Secretary Gina Raimondo because we know well the local resources and cutting-edge opportunities that can be leveraged to advance the region's technological capabilities.""  "
20240108,nbcnews,Judges in England and Wales are given cautious approval to use AI in writing legal opinions,"LONDON — England’s 1,000-year-old legal system — still steeped in traditions that include wearing wigs and robes — has taken a cautious step into the future by giving judges permission to use artificial intelligence to help produce rulings. The Courts and Tribunals Judiciary last month said AI could help write opinions but stressed it shouldn’t be used for research or legal analyses because the technology can fabricate information and provide misleading, inaccurate and biased information. “Judges do not need to shun the careful use of AI,” said Master of the Rolls Geoffrey Vos, the second-highest ranking judge in England and Wales. “But they must ensure that they protect confidence and take full personal responsibility for everything they produce.” At a time when scholars and legal experts are pondering a future when AI could replace lawyers, help select jurors or even decide cases, the approach spelled out Dec. 11 by the judiciary is restrained. But for a profession slow to embrace technological change, it’s a proactive step as government and industry — and society in general — react to a rapidly advancing technology alternately portrayed as a panacea and a menace. “There’s a vigorous public debate right now about whether and how to regulate artificial intelligence,” said Ryan Abbott, a law professor at the University of Surrey and author of “The Reasonable Robot: Artificial Intelligence and the Law.” “AI and the judiciary is something people are uniquely concerned about, and it’s somewhere where we are particularly cautious about keeping humans in the loop,” he said. “So I do think AI may be slower disrupting judicial activity than it is in other areas and we’ll proceed more cautiously there.” Abbott and other legal experts applauded the judiciary for addressing the latest iterations of AI and said the guidance would be widely viewed by courts and jurists around the world who are eager to use AI or anxious about what it might bring. In taking what was described as an initial step, England and Wales moved toward the forefront of courts addressing AI, though it’s not the first such guidance. Five years ago, the European Commission for the Efficiency of Justice of the Council of Europe issued an ethical charter on the use of AI in court systems. While that document is not up to date with the latest technology, it did address core principles such as accountability and risk mitigation that judges should abide by, said Giulia Gentile, a lecturer at Essex Law School who studies the use of AI in legal and justice systems. Although U.S. Supreme Court Chief Justice John Roberts addressed the pros and cons of artificial intelligence in his annual report, the federal court system in America has not yet established guidance on AI, and state and county courts are too fragmented for a universal approach. But individual courts and judges at the federal and local levels have set their own rules, said Cary Coglianese, a law professor at the University of Pennsylvania. “It is certainly one of the first, if not the first, published set of AI-related guidelines in the English language that applies broadly and is directed to judges and their staffs,” Coglianese said of the guidance for England and Wales. “I suspect that many, many judges have internally cautioned their staffs about how existing policies of confidentiality and use of the internet apply to the public-facing portals that offer ChatGPT and other such services.” The guidance shows the courts’ acceptance of the technology, but not a full embrace, Gentile said. She was critical of a section that said judges don’t have to disclose their use of the technology and questioned why there was no accountability mechanism. “I think that this is certainly a useful document, but it will be very interesting to see how this could be enforced,” Gentile said. “There is no specific indication of how this document would work in practice. Who will oversee compliance with this document? What are the sanctions? Or maybe there are no sanctions. If there are no sanctions, then what can we do about this?” In its effort to maintain the court’s integrity while moving forward, the guidance is rife with warnings about the limitations of the technology and possible problems if a user is unaware of how it works. At the top of the list is an admonition about chatbots, such as ChatGPT, the conversational tool that exploded into public view last year and has generated the most buzz over the technology because of its ability to swiftly compose everything from term papers to songs to marketing materials. The pitfalls of the technology in court are already infamous after two New York lawyers relied on ChatGPT to write a legal brief that quoted fictional cases. The two were fined by an angry judge who called the work they had signed off on “legal gibberish.” Because chatbots have the ability to remember questions they are asked and retain other information they are provided, judges in England and Wales were told not to disclose anything private or confidential. “Do not enter any information into a public AI chatbot that is not already in the public domain,” the guidance said. “Any information that you input into a public AI chatbot should be seen as being published to all the world.” Other warnings include being aware that much of the legal material that AI systems have been trained on comes from the internet and is often based largely on U.S. law. But jurists who have large caseloads and routinely write decisions dozens — even hundreds — of pages long can use AI as a secondary tool, particularly when writing background material or summarizing information they already know, the courts said. In addition to using the technology for emails or presentations, judges were told they could use it to quickly locate material they are familiar with but don’t have within reach. But it shouldn’t be used for finding new information that can’t independently be verified, and it is not yet capable of providing convincing analysis or reasoning, the courts said. Appeals Court Justice Colin Birss recently praised how ChatGPT helped him write a paragraph in a ruling in an area of law he knew well. “I asked ChatGPT can you give me a summary of this area of law, and it gave me a paragraph,” he told The Law Society. “I know what the answer is because I was about to write a paragraph that said that, but it did it for me and I put it in my judgment. It’s there and it’s jolly useful.”"
20240108,cnn,Peregrine mission abandons moon landing attempt after suffering ‘critical’ fuel loss,"Astrobotic Technology, the company that developed the first lunar lander to launch from the United States in five decades, said it is abandoning an attempt to put its Peregrine spacecraft on the moon less than 24 hours after the vehicle took flight. The spacecraft has suffered “critical” propellant loss from a fuel leak, according to the company. Just hours after the vehicle launched from Florida toward the moon early Monday morning, Astrobotic announced the mission was in jeopardy. The lunar lander, dubbed Peregrine, was unable to place itself in a position facing the sun, likely because of a propulsion issue, according to Astrobotic. That wayward orientation prevented the spacecraft from charging its batteries. The battery issue was later resolved, but Astrobotic was not able to correct the apparent issue with the Peregrine lander’s propulsion system. In a statement late Monday evening, the company said a fuel leak is causing the thrusters of Peregrine lander’s attitude control system — which are designed to precisely align the 6-foot-tall box-shaped lander while in space — have had to “operate well beyond their expected service life cycles to keep the lander from an uncontrollable tumble.” Astrobotic added that the thrusters could likely only operate for 40 more hours at most. “At this time, the goal is to get Peregrine as close to lunar distance as we can before it loses the ability to maintain its sun-pointing position and subsequently loses power,” according to the company. That means a potential moon landing, which had been slated for February 23, is off the table. Astrobotic had already warned just after 1 p.m. ET that a “failure within the propulsion system” was draining the vehicle’s fuel. But the company worked for hours Monday to attempt to stabilize the issue and assess options. At one point Monday afternoon, Astrobotic also shared the first image of the Peregrine lander in space. The photograph showed that the outer layers of insulation on the vehicle were crinkled. The distorted material was “the first visual clue that aligns with our telemetry data pointing to a propulsion system anomaly,” the company said in a post on the social media platform X at 4:12 p.m. ET on Monday. From launch to a lunar trajectory The lunar lander, called Peregrine after the fastest bird in the world, appeared to have a wholly successful first leg of its trip after lifting off at 2:18 a.m. ET atop a Vulcan Centaur rocket developed by the joint Lockheed Martin and Boeing venture United Launch Alliance. It was the first ever flight of a Vulcan Centaur rocket, a new vehicle from ULA designed to replace its older lineup of rockets. The company confirmed just after 3 a.m. ET that the Vulcan Centaur performed as expected, delivering the Peregrine lunar lander into a trans-lunar injection orbit, according to ULA. That involves a precisely timed engine burn that pushed the Peregrine lander onto a path in Earth’s orbit that should allow it to sync up with the moon some 384,400 kilometers (238,855 miles) away. The Peregrine lander was then expected to fire up its own onboard thrusters, using up to three maneuvers to pinpoint its path. In a statement, Astrobotic said that Peregrine successfully began communicating with NASA’s Deep Space Network, activated its avionics systems, and “the thermal, propulsion, and power controllers, all powered on and performed as expected.” “After successful propulsion systems activation, Peregrine entered a safe operational state,” the company said. It was after that, however, that the Peregrine lander experienced the “anomaly” that left the vehicle pointed away from the sun and unable to charge its battery. Mission controllers then “developed and executed an improvised maneuver to reorient the solar panels toward the Sun,” according to Astrobotic. They accomplished that goal. “The team’s improvised maneuver was successful in reorienting Peregrine’s solar array towards the Sun. We are now charging the battery,” the company said in an update posted at 12:34 p.m. ET. Still, Astrobotic said it must correct the underlying propulsion issue. The spacecraft would need to use its onboard thrusters — and have enough propellant left over — to make a soft touchdown on the moon. Peregrine mission stakes Pittsburgh-based company Astrobotic Technology developed Peregrine under a $108 million contract with NASA. The vehicle was designed from the outset to be relatively cheap — aiming to fulfill NASA’s vision to reduce the cost of putting a robotic lander on the moon by asking the private sector to compete for such contracts. Astrobotic CEO John Thornton told CNN on January 2 that he viewed this first launch as a test mission. “This really is like a 50-50 shots on goal kind of an approach — where it’s really more about the industry succeeding, not any specific one mission,” Thornton said. Joel Kearns, the deputy associate administrator for exploration at NASA’s Science Mission Directorate, issued a statement Monday, saying, “Each success and setback are opportunities to learn and grow. We will use this lesson to propel our efforts to advance science, exploration, and commercial development of the Moon.” Thornton, who previously said that this Peregrine mission cost Astrobotic more money than it made, also remarked to CNN what it would mean for the company if this mission failed. “It’s certainly going to have some some impact on our relationships and our ability to to secure additional missions in the future,” Thornton said. “It certainly wouldn’t be the end of the business, but it would certainly be challenging.” Abandoning its lunar landing attempt marks a major loss not only for Astrobotic, but also for NASA and other countries and institutions with payloads aboard the Peregrine lander. The company will not be able to test a landing maneuver, which — in previous lunar landing attempts made by various countries and corporations — has proven an exceedingly difficult step in the journey. On board the Peregrine vehicle are five scientific instruments from NASA and 15 other payloads from a variety of organizations and countries. The commercial payloads on the lander include mementos and even human remains that customers had paid to send to the lunar surface."
20230927,foxnews,Newspaper runs robot-written op-ed opposing AI in journalism,"A St. Louis newspaper decided to take on the artificial intelligence debate by allowing a robot to pen an op-ed arguing against the use of AI in journalism. The article, featured in the St. Louis Post-Dispatch, was written entirely by Microsoft's Bing Chat AI program, according to a disclaimer in the article. The bot was instructed to ""write a newspaper editorial arguing that artificial intelligence should not be used in journalism."" The paper then let the AI platform take over from there. And the bot argued that while AI ""may have some benefits,"" it ""also poses serious threats to the quality, integrity, and ethics of journalism."" GERMAN MILITARY PLOWS MILLIONS INTO AI 'ENVIRONMENT' FOR WEAPONS TESTS THAT COULD CHANGE COMBAT FOREVER  ""One of the main reasons why AI should not be used in journalism is that it can undermine the credibility and trustworthiness of news,"" the AI bot wrote. ""AI can generate fake news, manipulate facts, and spread misinformation."" The bot then goes on to list examples of what can go wrong, citing a 2020 incident in which a website was launched entirely by AI to write fake news stories that sometimes contained articles. ""Human journalists have a passion, a curiosity, and a creativity. AI cannot replicate these qualities."" ""Moreover, AI can also create deepfakes, which are synthetic videos or images that can make people appear to say or do things that they never did,"" the bot reasoned. ""Deepfakes can be used to defame, blackmail, or influence public opinion.""  WHAT IS ARTIFICIAL INTELLIGENCE (AI)? The bot noted that, unlike humans, AI cannot determine what is right or wrong morally and factually, cannot protect sources, and has no way to adhere to any sort of professional standards. The article also laid out how AI can be a threat to the livelihoods of journalists, noting that platforms can do almost every task a human journalist can but ""faster, cheaper, and more efficiently than human journalists."" However, the bot notes that AI can't completely replace the human element of a news story. ""Human journalists are not only information providers, but also storytellers, educators, watchdogs, and influencers. Human journalists have a voice, a perspective, and a purpose. Human journalists have a passion, a curiosity, and a creativity,"" the bot wrote. ""AI cannot replicate these qualities."" Jon Schweppe, the policy director of American Principles Project, expressed a similar sentiment, telling Fox News Digital that AI can only ""report basic facts and figures it scrapes from the internet."" ""AI isn’t human, it doesn’t have unique thoughts,"" Schweppe said. ""It can’t do on-the-ground reporting, it can’t break news that hasn’t already been reported elsewhere, and it can’t even comprehend the idea of writing a human interest story."" CLICK HERE FOR MORE US NEWS  The op-ed ultimately concludes that AI should not be used in journalism, calling on media companies to refrain from the practice and ""support and empower human journalists instead."" ""Human journalists are irreplaceable and indispensable in journalism,"" the op-ed concludes. According to the editors of the paper, the op-ed was written almost entirely by AI and was only ""lightly edited for style."" CLICK HERE TO GET THE FOX NEWS APP ""We found that Bing Chat made lucid and persuasive arguments for keeping AI out of journalism,"" the editors wrote. ""It’s an ironic and disturbing success to the experiment — but one that we hope will generate discussion among our fellow humans."" Schweppe believes it is ""inevitable"" AI will begin to have a larger influence on journalism.  ""Because corporations are always looking to cut costs and maximize ‘efficiency,' it is inevitable that AI will replace so many of these reporting jobs, which will hurt journalism as a whole and limit the ability for people to become informed citizens,"" Schweppe said. The Post-Dispatch did not immediately respond to a Fox News request for comment."
20230927,foxnews,North Carolina law enforcement using AI to combat increase in distracted drivers,"Drivers preoccupied with smartphone distractions, such as texting and making phone calls, have become all too common – and many times fatal. North Carolina Highway Patrol reports that it has seen an uptick in distracted truck drivers, and now the agency is using artificial intelligence devices to help crack down on the safety hazard. Distracted driving killed over 3,500 people in 2021, according to the U.S. Department of Transportation. A mom who's made safe driving her passion has felt the pain from a distracted driver two separate times.&nbsp; ""At a stop light you look around, every single person is on their phone,"" said Jennifer Smith, whose mother was killed by a distracted driver. MISSOURI DISTRACTED DRIVING BILL GETS SUPPORT FROM SHERIFF, LOCAL DRIVER   Years later, another distracted driver slammed into her daughter's car.&nbsp; ""My oldest daughter was then hit head on by a distracted delivery app driver, totaled her car and landed in the hospital,"" Smith said. North Carolina Highway Patrol bought three ""Heads Up"" AI devices from Acusensus in efforts to combat the increased distracted driving among truckers. The devices cost $165,000 per unit for a total of $495,000 for all three and were paid for by utilizing federally funded grants. David Kelly, Acusensus Vice President for Global Communications, said the devices are used as an initial screen to help law enforcement determine if a citation needs to be issued. The company has held pilot programs in over a dozen states. A NEW STUDY REVEALS WHERE AMERICANS STAND ON ARTIFICIAL INTELLIGENCE The ""Heads Up"" device takes numerous pictures of the passing commercial motor vehicle's license plate and truck cabin before sending the photos to law enforcement, who are alerted to any violations like distracted driving or driving without a seatbelt. After looking at the pictures, officers can decide whether to cite the driver. The units are not stationary and will move periodically to different locations throughout the state.  North Carolina Trucking Association President Ben Greenberg said the new devices are a hot topic in the trucking industry. ""Will admittedly hear some folks raise some privacy concerns, because these cameras are set up at an angle to be able to [look] into the cabin of a truck, but I think folks generally understand and appreciate that distracted driving is an issue,"" Greenberg said. As Smith fights for more hands-free laws to pass throughout the country, she said it all comes down to one simple motive: ""It’s really just get off your phone, that’s all we want."" CLICK HERE TO GET THE FOX NEWS APP The North Carolina Highway Patrol began the program in the spring. From June 1 to Aug. 4, there were 441 citations issued for seatbelt violations and 315 citations issued for hands-free violations. In September, insurance company USAA released a list of the most and least distracted drivers across the country."
20230927,cnn,Dubai to start robotaxi trials next month in major autonomous push,"Dubai is rolling out its first round of robotaxis next month, as a part of a plan to alleviate congestion and accidents.  Five fully autonomous electric taxis, operated by a General Motors subsidiary called Cruise, will begin test driving on an 8km (5 mile) stretch in the upscale Jumeirah district of the United Arab Emirates city, according to Ahmed Bahrozyan, the CEO of Dubai’s Roads and Transport Authority (RTA).   Dubai hopes to become the first Middle Eastern city to introduce driverless taxis, Bahrozyan said. Autonomous taxis currently operate in several cities around the world, mostly in the US and China.  Cruise operates commercial robotaxis in US cities like San Francisco, but Dubai would be the first launch of the cars outside the US, Bahrozyan said.  “We are doing our own set of tests and trials in Dubai… every city has its own characteristics,” Bahrozyan said in an interview with CNN. “We have weather conditions that are certainly different than the US.”  RTA plans to roll out 4,000 self-driving taxis by 2030, adding to the fleet of 12,000 traditional taxis in the city. Rides are expected to be slightly more expensive than an ordinary taxi but in the same price range as a private car like Uber.  Cruise entered a contract with the RTA for 15 years, and after this period the taxi market may open up to competitors. Bahroyzyan said he foresees autonomous vehicles eventually making up the majority of the Middle East tourist hub’s taxi fleet.  A year after GM’s Cruise robotaxis were launched in California, the company was forced to cut its fleet in half in the state following a series of collisions. The collisions outlined the potential challenges of driverless cars.  Bahroyzyan said there will be “zero compromise on safety.”  Dubai issued a law in April to regulate autonomous vehicles, setting benchmarks for technical, operational and safety aspects of cars. Selling and buying autonomous cars was also regulated.  WeRide, a Chinese autonomous car technology company began trialing robotaxis in the UAE’s capital, Abu Dhabi, in 2022.  In July, the UAE granted WeRide a license to trial all its vehicles, from robobuses to robosweepers, but the company began testing certain routes a year prior.  The Middle East is a “key focus area” for driverless cars and WeRide said it hopes to deepen its presence in the region. WeRide also has a collaboration with the Saudi Artificial Intelligence Company to develop a robobus route.   Saudi’s Transport General Authority introduced self-driving buses during the 2023 Hajj season in July, shuttling pilgrims in Mecca, according to local media. "
20230105,foxnews,"Oregon man accused of chewing off elderly man's ear, part of face claims victim was ‘robot’ trying to kill him","The Oregon man accused of biting off an elderly man’s ear and chewing part of his face on a train platform early Tuesday told police he thought the victim was a ""robot"" trying to murder him. Koryn Kraemer, 25, pleaded not guilty in court Wednesday on a second-degree assault charge&nbsp;in connection with the bloody attack that unfolded around 2:15 a.m. on the Cleveland Avenue MAX platform in Gresham, FOX12 Oregon reported. Responding officers found a large amount of blood and Kraemer still on top of the 78-year-old victim from Hillsboro, authorities have said. First responders reported that the victim’s injuries were so severe they were able to see his skull. When officers pulled Kraemer off the victim, he reportedly spat out the victim’s flesh and thanked the police for saving him from the ""robot,"" referring to the victim. OREGON WOMAN HELD WITHOUT BAIL AFTER VIDEO SHOWS HER ALLEGEDLY PUSHING 3-YEAR-OLD ONTO TRAIN TRACKS  Kraemer told police in an interview that he believed the victim was a robot trying to kill him because of how he ""smelled."" He also told police that he had consumed alcohol, cannabis and fentanyl pills prior to the incident, the report said.  NYC MAN ARRESTED IN ATTEMPTED RAPE OF WOMAN ABOARD SUBWAY HAD 11 PRIOR ARRESTS, ACTIVE BENCH WARRANT Kraemer had moved from Georgia to Portland in November but told police that he was recently evicted. He said that he had no phone number, email address and was unemployed, according to court documents obtained by the station.  Kraemer had two previous arrests in Georgia, but neither resulted in convictions, the report said. CLICK HERE TO GET THE FOX NEWS APP He is being held without bail."
20230401,foxnews,Elon Musk’s warnings about AI research followed months-long battle against ‘woke’ AI,"Tesla and SpaceX CEO Elon Musk has been waging a battle for the last several months over what he called ""woke"" artificial intelligence, a fight that appears to have factored into his call for a six-month pause in the development of next generation AI systems. Musk was one of several signatories to a letter this week that warned of advanced AI technology that could pose ""profound risks to society and humanity."" The letter said one of those risks is that AI might be used to ""flood our information channels with propaganda and untruth."" The letter was signed by several notable technology experts, and it’s not clear who might have pushed for the inclusion of that specific phrase. But it jibes with the public fight Musk has been having since late last year over the ability of AI to constrain what people can say and read on digital platforms – a fight that involves a company Musk had a role in launching. In 2015, Musk co-founded OpenAI, the company that released GPT-4 this month, a few weeks before the letter was released. GPT-4 is the latest edition of a language system that underlies the company’s ChatGPT tool that can receive inputs and generate human-sounding outputs. ELON MUSK, APPLE CO-FOUNDER, OTHER TECH EXPERTS CALL FOR PAUSE ON ‘GIANT AI EXPERIMENTS’: ‘DANGEROUS RACE’  Musk left the board of OpenAI in 2018 and explained that one reason why he left was that the company was chasing profits instead of serving as an open-source ""counterweight"" to Google. ""Now it has become a closed source, maximum-profit company effectively controlled by Microsoft,"" Musk tweeted in February. He was referring to the $10 billion it received from Microsoft, an infusion that OpenAI CEO Sam Altman has defended by noting that Microsoft doesn’t sit on the board of his company and does not control it in any way. But Musk’s opposition to OpenAI went beyond its funding model. Late last year, Musk made it clear he opposes the way OpenAI has been developing its AI chatbot. In December, Altman defended the rules developed to limit the ability of ChatGPT to produce controversial or insensitive outputs. ""’AI needs to do whatever I ask’ and ‘I asked the AI to be sexist and it was, look how awful!’ are incompatible positions,"" Altman tweeted. AI EXPERTS WEIGH DANGERS, BENEFITS OF CHATGPT ON HUMANS, JOBS AND INFORMATION: ‘DYSTOPIAN WORLD’  Musk tweeted in reply, ""The danger of training AI to be woke – in other words, lie – is deadly."" In February, Musk had a similar reaction when a Musk ally tweeted that ChatGPT lists former President Trump and Musk himself as ""controversial"" figures, while President Biden and Bill Gates are not. Musk replied by tweeting, ""!!"" Also in February, Musk replied to a tweet that showed ChatGPT was unwilling to write a poem about the positive attributes of Donald Trump because it can’t produce content that is biased or partisan, but was willing to write a poem about President Biden. ""It is a serious concern,"" Musk replied. ARTIFICIAL INTELLIGENCE ‘GODFATHER’ ON AI POSSIBLY WIPING OUT HUMANITY: ‘IT’S NOT INCONCEIVABLE' OpenAI has a set of rules for using ChatGPT that get to the heart of Musk’s complaint about a ""woke"" AI system. According to the company, its tools can’t be used to generate ""hateful, harassing, or violent content."" That includes content that ""expresses, incites, or promotes hate based on identity,"" ""intends to harass, threaten, or bully"" someone, or ""promotes or glorifies violence or celebrates the suffering or humiliation of others."" Just days after Musk tweeted ""!!,"" press reports said Musk was recruiting AI experts to create his own non-woke chat AI system. A spokesperson for Musk at SpaceX declined to respond to a request for comment for this story. But one policy watcher in Washington agreed that Musk’s open battle against woke AI seems to be a significant factor in his call for an AI development pause.  ""Elon has been on the front line of the Twitter files, so he’s seen how bad the censorship can be,"" said Jake Denton, research associate in the Heritage Foundation’s Tech Policy Center. ""This is just so evident to everyone in this space… that [AI tech] is exceeding the pace of our ability to control it."" Denton said that while AI will have countless applications in the future, the early application most people are seeing today are things such as ChatGPT. ""The consumer-known issue is the ChatGPT bias,"" he said. ""It’s obviously on a path to replace search. The average person will soon go to a chat-based AI system rather than a search bar."" ""And that means the response, the information that they get when they enter a search query, is going to be… a curated thing with the restrictions of the AI company reflected in that answer,"" he added. ""That’s a major danger."" CLICK HERE TO GET THE FOX NEWS APP The letter signed by Musk and others called on governments to enforce a pause on AI research, a position that conservative groups like the Heritage Foundation seem inclined to support given the evidence of bias in current AI systems, even though it isn’t normally looking for a government solution. ""I think regulation is absolutely what’s needed, government intervention in some capacity,"" he said. ""I don’t think we should move forward without such a thing. Our future shouldn’t be decided by unelected elites in Silicon Valley."""
20221227,foxnews,"Indiana man allegedly kills, dismembers father after believing him to be robot: 'Had to shoot at it'","An Indiana man was slapped with 10 charges after he allegedly fatally shot his father and dismembered his corpse after believing him to be a robot. Shawn Hays, 53, of Lawrence County, Indiana, was arrested Dec. 20 after deputies responded to a welfare check call on his 73-year-old father Rodney Hays, according to a probable cause affidavit cited by local Fox affiliate WXIN. The person who called the police informed them that Hays told them that he had shot and mutilated his father because he had been turned into a robot. NORTH CAROLINA POLICE ARREST SUSPECT AFTER VICTIM FOUND ALLEGEDLY ‘BEATEN AND PARTIALLY SCALPED’  When deputies arrived at the residence, they reportedly found Hays ""hastily attempting to exit the property in a silver Chevrolet pickup."" There was also reportedly a shotgun in the vehicle, which officers managed to remove while distracting him. When they asked about his father, Hays reportedly told them that it was not actually his father, but rather a robot that resembled his father. ""It's a robot that looks like a human...laying over there. I had to shoot at it to destroy it."" ACCUSED PURDUE ROOMMATE KILLER DEEMED INCOMPETENT TO STAND TRIAL When asked where his father was, Hays gestured toward the house behind the vehicle. The report states that Hays became combative when officers asked him to exit the truck.  WOMAN ARRESTED IN SOUTH CAROLINA AIRPORT AFTER ATTACKING HER HUSBAND OVER ‘INDECENT’ PHOTOS ON HIS PHONE: POLICE During the altercation, Hays reportedly told the officers, ""It's a robot that looks like a human...laying over there. I had to shoot at it to destroy it."" Hays had also reportedly raised concerns from others with Facebook posts about his father's robotic identity.  Rodney Hays reportedly had been shot in the head and chest. His body, which officers reportedly found on the lawn, had allegedly been partially dismembered and mutilated. CLICK HERE TO GET THE FOX NEWS APP Shawn Hays faces multiple criminal charges, including murder, abuse of a corpse, domestic battery and aggravated battery according to court records."
